,barcode,letters,gene_name,global_X_pos,global_Y_pos
3413,481982,CCMCT,mitotic figure,56642,54689
3414,481983,CCMCT,mitotic figure,8909,57553
3415,481984,CCMCT,mitotic figure,52927,42753
3416,481985,CCMCT,mitotic figure,17891,58645
3417,481986,CCMCT,mitotic figure,59631,69015
3418,481987,CCMCT,mitotic figure,86828,56846
3419,481988,CCMCT,Mitotic figure lookalike,81266,62342
3420,481989,CCMCT,tumor cell,55834,38073
3421,481990,CCMCT,mitotic figure,55319,38101
3422,481991,CCMCT,mitotic figure,81842,43842
3423,481992,CCMCT,mitotic figure,81961,44279
3424,481993,CCMCT,mitotic figure,70229,72771
3425,481994,CCMCT,mitotic figure,27957,28328
3426,481995,CCMCT,mitotic figure,80008,22666
3427,481996,CCMCT,tumor cell,54699,25365
3428,481997,CCMCT,mitotic figure,41913,37131
3429,481998,CCMCT,mitotic figure,13912,57012
3430,481999,CCMCT,tumor cell,46754,20915
3431,482000,CCMCT,mitotic figure,93707,65463
3432,482001,CCMCT,other/ambiguous cells,57807,70303
3433,482002,CCMCT,mitotic figure,38892,22711
3434,482003,CCMCT,mitotic figure,79396,53932
3435,482004,CCMCT,mitotic figure,80130,53920
3436,482005,CCMCT,mitotic figure,49132,40155
3437,482006,CCMCT,mitotic figure,49873,40286
3438,482007,CCMCT,mitotic figure,58810,31020
3439,482008,CCMCT,other/ambiguous cells,64109,63397
3440,482009,CCMCT,mitotic figure,67243,25650
3441,482010,CCMCT,mitotic figure,67323,25526
3442,482011,CCMCT,mitotic figure,84201,45705
3443,482012,CCMCT,Mitotic figure lookalike,84238,45744
3444,482013,CCMCT,mitotic figure,84172,45962
3445,482014,CCMCT,mitotic figure,18391,61773
3446,482015,CCMCT,other/ambiguous cells,79837,45473
3447,482016,CCMCT,other/ambiguous cells,79622,45664
3448,482017,CCMCT,mitotic figure,77534,45551
3449,482018,CCMCT,mitotic figure,80984,34857
3450,482019,CCMCT,mitotic figure,80563,38175
3451,482020,CCMCT,mitotic figure,38031,37726
3452,482021,CCMCT,mitotic figure,38128,37621
3453,482022,CCMCT,mitotic figure,55713,15204
3454,482023,CCMCT,mitotic figure,55034,14949
3455,482024,CCMCT,mitotic figure,35191,28048
3456,482025,CCMCT,mitotic figure,36444,28313
3457,482026,CCMCT,mitotic figure,95006,50866
3458,482027,CCMCT,mitotic figure,95184,50697
3459,482028,CCMCT,Mitotic figure lookalike,56151,23135
3460,482029,CCMCT,mitotic figure,76370,54138
3461,482030,CCMCT,mitotic figure,76457,54281
3462,482031,CCMCT,mitotic figure,65083,35035
3463,482032,CCMCT,other/ambiguous cells,65220,35166
3464,482033,CCMCT,tumor cell,93004,43741
3465,482034,CCMCT,other/ambiguous cells,84253,47327
3466,482035,CCMCT,mitotic figure,83493,54834
3467,482036,CCMCT,mitotic figure,83464,54996
3468,482037,CCMCT,tumor cell,82989,54765
3469,482038,CCMCT,mitotic figure,17323,63144
3470,482039,CCMCT,mitotic figure,86564,70406
3471,482040,CCMCT,mitotic figure,86634,70466
3472,482041,CCMCT,mitotic figure,86789,70899
3473,482042,CCMCT,mitotic figure,96457,58374
3474,482043,CCMCT,mitotic figure,14578,64544
3475,482044,CCMCT,mitotic figure,87635,32001
3476,482045,CCMCT,mitotic figure,32692,29177
3477,482046,CCMCT,tumor cell,69658,71119
3478,482047,CCMCT,Mitotic figure lookalike,69998,71131
3479,482048,CCMCT,other/ambiguous cells,82255,37399
3480,482049,CCMCT,mitotic figure,82783,37263
3481,482050,CCMCT,Mitotic figure lookalike,82852,37052
3482,482051,CCMCT,mitotic figure,55428,53492
3483,482052,CCMCT,mitotic figure,66104,15498
3484,482053,CCMCT,mitotic figure,88522,25372
3485,482054,CCMCT,other/ambiguous cells,60888,37383
3486,482055,CCMCT,mitotic figure,83369,54297
3487,482056,CCMCT,mitotic figure,90079,52460
3488,482057,CCMCT,mitotic figure,94730,73404
3489,482058,CCMCT,mitotic figure,75110,57122
3490,482059,CCMCT,mitotic figure,75900,57114
3491,482060,CCMCT,mitotic figure,16094,60582
3492,482061,CCMCT,mitotic figure,95152,74226
3493,482062,CCMCT,mitotic figure,90008,33276
3494,482063,CCMCT,mitotic figure,42183,32090
3495,482064,CCMCT,mitotic figure,11227,63309
3496,482065,CCMCT,mitotic figure,10638,63686
3497,482066,CCMCT,mitotic figure,11244,63412
3498,482067,CCMCT,mitotic figure,11126,63403
3499,482068,CCMCT,mitotic figure,66672,64719
3500,482069,CCMCT,mitotic figure,55641,75931
3501,482070,CCMCT,mitotic figure,95163,39967
3502,482071,CCMCT,mitotic figure,97093,72068
3503,482072,CCMCT,mitotic figure,66629,48355
3504,482073,CCMCT,mitotic figure,98526,56518
3505,482074,CCMCT,mitotic figure,81349,45126
3506,482075,CCMCT,mitotic figure,29097,51393
3507,482076,CCMCT,mitotic figure,65943,23893
3508,482077,CCMCT,mitotic figure,66224,23704
3509,482078,CCMCT,mitotic figure,66318,24152
3510,482079,CCMCT,mitotic figure,75691,59242
3511,482080,CCMCT,mitotic figure,75613,59307
3512,482081,CCMCT,mitotic figure,75998,59495
3513,482082,CCMCT,Mitotic figure lookalike,49075,54529
3514,482083,CCMCT,other/ambiguous cells,48781,54641
3515,482084,CCMCT,tumor cell,47940,31884
3516,482085,CCMCT,mitotic figure,89913,56227
3517,482086,CCMCT,other/ambiguous cells,89870,56090
3518,482087,CCMCT,mitotic figure,93537,63531
3519,482088,CCMCT,mitotic figure,100580,69910
3520,482089,CCMCT,mitotic figure,100218,69764
3521,482090,CCMCT,mitotic figure,100961,69878
3522,482091,CCMCT,mitotic figure,100680,69599
3523,482092,CCMCT,mitotic figure,86999,36248
3524,482093,CCMCT,mitotic figure,86765,36423
3525,482094,CCMCT,tumor cell,63337,36611
3526,482095,CCMCT,mitotic figure,59467,19712
3527,482096,CCMCT,tumor cell,58881,15402
3528,482097,CCMCT,mitotic figure,72344,57437
3529,482098,CCMCT,tumor cell,71977,57335
3530,482099,CCMCT,other/ambiguous cells,91759,52173
3531,482100,CCMCT,mitotic figure,19450,38045
3532,482101,CCMCT,mitotic figure,36828,25298
3533,482102,CCMCT,mitotic figure,37502,25071
3534,482103,CCMCT,mitotic figure,86568,18964
3535,482104,CCMCT,mitotic figure,86543,19306
3536,482105,CCMCT,mitotic figure,78533,48337
3537,482106,CCMCT,mitotic figure,16120,62953
3538,482107,CCMCT,mitotic figure,16133,62615
3539,482108,CCMCT,mitotic figure,36618,27160
3540,482109,CCMCT,mitotic figure,81022,37370
3541,482110,CCMCT,mitotic figure,81199,37488
3542,482111,CCMCT,mitotic figure,53012,77035
3543,482112,CCMCT,mitotic figure,89175,63195
3544,482113,CCMCT,mitotic figure,98617,60896
3545,482114,CCMCT,mitotic figure,98810,61202
3546,482115,CCMCT,mitotic figure,30709,52744
3547,482116,CCMCT,mitotic figure,30694,40635
3548,482117,CCMCT,mitotic figure,30674,40730
3549,482118,CCMCT,mitotic figure,25484,28985
3550,482119,CCMCT,mitotic figure,94998,76060
3551,482120,CCMCT,Mitotic figure lookalike,95309,75659
3552,482121,CCMCT,mitotic figure,48792,73186
3553,482122,CCMCT,mitotic figure,95218,73774
3554,482123,CCMCT,Mitotic figure lookalike,82958,67106
3555,482124,CCMCT,mitotic figure,90331,47218
3556,482125,CCMCT,mitotic figure,90882,47311
3557,482126,CCMCT,mitotic figure,14707,51426
3558,482127,CCMCT,mitotic figure,17910,56451
3559,482128,CCMCT,mitotic figure,72482,30658
3560,482129,CCMCT,mitotic figure,72891,30422
3561,482130,CCMCT,mitotic figure,96824,62958
3562,482131,CCMCT,mitotic figure,66144,27233
3563,482132,CCMCT,mitotic figure,75626,68507
3564,482133,CCMCT,mitotic figure,92844,75510
3565,482134,CCMCT,mitotic figure,30126,22679
3566,482135,CCMCT,mitotic figure,30415,22771
3567,482136,CCMCT,other/ambiguous cells,30219,22808
3568,482137,CCMCT,mitotic figure,52372,11491
3569,482138,CCMCT,mitotic figure,52487,11486
3570,482139,CCMCT,Mitotic figure lookalike,52510,11452
3571,482140,CCMCT,mitotic figure,53363,11364
3572,482141,CCMCT,mitotic figure,19430,44011
3573,482142,CCMCT,mitotic figure,18971,44033
3574,482143,CCMCT,mitotic figure,17435,62991
3575,482144,CCMCT,mitotic figure,92322,44750
3576,482145,CCMCT,mitotic figure,92285,44678
3577,482146,CCMCT,mitotic figure,92893,44869
3578,482147,CCMCT,mitotic figure,25121,41462
3579,482148,CCMCT,mitotic figure,92042,61251
3580,482149,CCMCT,other/ambiguous cells,84688,56046
3581,482150,CCMCT,mitotic figure,84726,56181
3582,482151,CCMCT,mitotic figure,94593,42385
3583,482152,CCMCT,mitotic figure,25555,29820
3584,482153,CCMCT,mitotic figure,75298,48505
3585,482154,CCMCT,tumor cell,73637,61193
3586,482155,CCMCT,mitotic figure,55210,45697
3587,482156,CCMCT,mitotic figure,49808,24877
3588,482157,CCMCT,mitotic figure,49309,24456
3589,482158,CCMCT,mitotic figure,49030,24819
3590,482159,CCMCT,mitotic figure,81987,41902
3591,482160,CCMCT,mitotic figure,69954,55717
3592,482161,CCMCT,mitotic figure,68999,56003
3593,482162,CCMCT,mitotic figure,20393,52746
3594,482163,CCMCT,mitotic figure,20845,52809
3595,482164,CCMCT,mitotic figure,82651,63356
3596,482165,CCMCT,mitotic figure,61653,49195
3597,482166,CCMCT,mitotic figure,61952,49392
3598,482167,CCMCT,mitotic figure,94217,69649
3599,482168,CCMCT,mitotic figure,94137,69536
3600,482169,CCMCT,Mitotic figure lookalike,68406,49915
3601,482170,CCMCT,mitotic figure,67517,49941
3602,482171,CCMCT,mitotic figure,92325,52629
3603,482172,CCMCT,mitotic figure,93178,52673
3604,482173,CCMCT,mitotic figure,93262,52452
3605,482174,CCMCT,mitotic figure,80848,35188
3606,482175,CCMCT,mitotic figure,17734,40204
3607,482176,CCMCT,mitotic figure,72796,36601
3608,482177,CCMCT,mitotic figure,73401,30610
3609,482178,CCMCT,mitotic figure,74505,36392
3610,482179,CCMCT,mitotic figure,78738,76200
3611,482180,CCMCT,other/ambiguous cells,78220,76321
3612,482181,CCMCT,Mitotic figure lookalike,78798,76011
3613,482182,CCMCT,mitotic figure,98208,62485
3614,482183,CCMCT,mitotic figure,81893,25163
3615,482184,CCMCT,mitotic figure,20695,39600
3616,482185,CCMCT,mitotic figure,20253,53868
3617,482186,CCMCT,other/ambiguous cells,48973,32698
3618,482187,CCMCT,mitotic figure,75216,51538
3619,482188,CCMCT,mitotic figure,43067,53001
3620,482189,CCMCT,mitotic figure,89971,46873
3621,482190,CCMCT,Mitotic figure lookalike,54195,26939
3622,482191,CCMCT,mitotic figure,53558,27291
3623,482192,CCMCT,mitotic figure,41860,54243
3624,482193,CCMCT,mitotic figure,92480,41541
3625,482194,CCMCT,mitotic figure,18011,57577
3626,482195,CCMCT,mitotic figure,18888,57747
3627,482196,CCMCT,mitotic figure,88168,27923
3628,482197,CCMCT,mitotic figure,83051,66017
3629,482198,CCMCT,mitotic figure,83074,66035
3630,482199,CCMCT,mitotic figure,83583,66079
3631,482200,CCMCT,mitotic figure,80298,59402
3632,482201,CCMCT,Mitotic figure lookalike,57747,52450
3633,482202,CCMCT,mitotic figure,16070,58046
3634,482203,CCMCT,Mitotic figure lookalike,89802,38780
3635,482204,CCMCT,mitotic figure,89787,39042
3636,482205,CCMCT,mitotic figure,89395,38632
3637,482206,CCMCT,mitotic figure,89943,38877
3638,482207,CCMCT,mitotic figure,52874,72887
3639,482208,CCMCT,other/ambiguous cells,91866,69146
3640,482209,CCMCT,mitotic figure,67049,50085
3641,482210,CCMCT,other/ambiguous cells,85678,64274
3642,482211,CCMCT,mitotic figure,38294,51131
3643,482212,CCMCT,mitotic figure,81868,39299
3644,482213,CCMCT,mitotic figure,69389,27404
3645,482214,CCMCT,mitotic figure,70097,27502
3646,482215,CCMCT,mitotic figure,88942,25022
3647,482216,CCMCT,mitotic figure,89133,25038
3648,482217,CCMCT,mitotic figure,73734,34250
3649,482218,CCMCT,mitotic figure,9890,60271
3650,482219,CCMCT,mitotic figure,79130,64950
3651,482220,CCMCT,mitotic figure,13021,69519
3652,482221,CCMCT,mitotic figure,83293,66709
3653,482222,CCMCT,Mitotic figure lookalike,84146,66791
3654,482223,CCMCT,mitotic figure,83959,66839
3655,482224,CCMCT,tumor cell,59706,54626
3656,482225,CCMCT,mitotic figure,69861,23386
3657,482226,CCMCT,mitotic figure,68619,64026
3658,482227,CCMCT,Mitotic figure lookalike,68624,63957
3659,482228,CCMCT,mitotic figure,85987,70072
3660,482229,CCMCT,mitotic figure,99694,52385
3661,482230,CCMCT,mitotic figure,98779,52596
3662,482231,CCMCT,mitotic figure,16926,50906
3663,482232,CCMCT,mitotic figure,16629,51192
3664,482233,CCMCT,mitotic figure,79724,68517
3665,482234,CCMCT,mitotic figure,80050,68636
3666,482235,CCMCT,tumor cell,53567,35311
3667,482236,CCMCT,other/ambiguous cells,71752,31946
3668,482237,CCMCT,mitotic figure,71928,31655
3669,482238,CCMCT,mitotic figure,70191,71354
3670,482239,CCMCT,Mitotic figure lookalike,69753,71320
3671,482240,CCMCT,mitotic figure,56290,31196
3672,482241,CCMCT,mitotic figure,86046,39699
3673,482242,CCMCT,mitotic figure,58859,52875
3674,482243,CCMCT,tumor cell,54449,69607
3675,482244,CCMCT,mitotic figure,77689,69966
3676,482245,CCMCT,other/ambiguous cells,77598,69971
3677,482246,CCMCT,tumor cell,77580,69918
3678,482247,CCMCT,mitotic figure,89360,63845
3679,482248,CCMCT,mitotic figure,100370,69609
3680,482249,CCMCT,mitotic figure,100338,69484
3681,482250,CCMCT,Mitotic figure lookalike,44856,19345
3682,482251,CCMCT,mitotic figure,31536,36277
3683,482252,CCMCT,mitotic figure,87715,64296
3684,482253,CCMCT,mitotic figure,56452,10797
3685,482254,CCMCT,mitotic figure,95068,53363
3686,482255,CCMCT,mitotic figure,95471,53281
3687,482256,CCMCT,mitotic figure,53817,23820
3688,482257,CCMCT,Mitotic figure lookalike,82271,38229
3689,482258,CCMCT,other/ambiguous cells,18173,53034
3690,482259,CCMCT,mitotic figure,18770,53219
3691,482260,CCMCT,other/ambiguous cells,93125,67421
3692,482261,CCMCT,mitotic figure,93500,67816
3693,482262,CCMCT,mitotic figure,46867,61869
3694,482263,CCMCT,other/ambiguous cells,100493,55098
3695,482264,CCMCT,other/ambiguous cells,100804,54925
3696,482265,CCMCT,mitotic figure,100754,54851
3697,482266,CCMCT,mitotic figure,53911,29689
3698,482267,CCMCT,Mitotic figure lookalike,53438,29594
3699,482268,CCMCT,other/ambiguous cells,53996,29981
3700,482269,CCMCT,mitotic figure,65681,41338
3701,482270,CCMCT,tumor cell,66257,41329
3702,482271,CCMCT,other/ambiguous cells,97511,54168
3703,482272,CCMCT,other/ambiguous cells,21935,67201
3704,482273,CCMCT,mitotic figure,22429,67187
3705,482274,CCMCT,mitotic figure,22098,67332
3706,482275,CCMCT,mitotic figure,90019,37109
3707,482276,CCMCT,mitotic figure,89990,37038
3708,482277,CCMCT,other/ambiguous cells,89978,36984
3709,482278,CCMCT,Mitotic figure lookalike,88254,42785
3710,482279,CCMCT,mitotic figure,75504,50686
3711,482280,CCMCT,Mitotic figure lookalike,76053,51325
3712,482281,CCMCT,Mitotic figure lookalike,75868,51398
3713,482282,CCMCT,other/ambiguous cells,90319,60562
3714,482283,CCMCT,Mitotic figure lookalike,90749,60902
3715,482284,CCMCT,other/ambiguous cells,91014,60781
3716,482285,CCMCT,mitotic figure,91212,61025
3717,482286,CCMCT,mitotic figure,72425,20909
3718,482287,CCMCT,tumor cell,87746,59211
3719,482288,CCMCT,mitotic figure,78672,37784
3720,482289,CCMCT,mitotic figure,62123,32914
3721,482290,CCMCT,mitotic figure,61353,32657
3722,482291,CCMCT,mitotic figure,86141,44437
3723,482292,CCMCT,Mitotic figure lookalike,73818,39613
3724,482293,CCMCT,mitotic figure,73754,39797
3725,482294,CCMCT,mitotic figure,74207,39715
3726,482295,CCMCT,mitotic figure,32890,26702
3727,482296,CCMCT,mitotic figure,33057,26608
3728,482297,CCMCT,mitotic figure,50992,33011
3729,482298,CCMCT,mitotic figure,54518,53484
3730,482299,CCMCT,mitotic figure,54334,53511
3731,482300,CCMCT,mitotic figure,54284,53605
3732,482301,CCMCT,mitotic figure,54180,53278
3733,482302,CCMCT,other/ambiguous cells,48277,42481
3734,482303,CCMCT,mitotic figure,47625,42506
3735,482304,CCMCT,mitotic figure,90481,34408
3736,482305,CCMCT,mitotic figure,90272,34010
3737,482306,CCMCT,mitotic figure,90615,33690
3738,482307,CCMCT,mitotic figure,90664,33807
3739,482308,CCMCT,mitotic figure,71310,31329
3740,482309,CCMCT,mitotic figure,82076,45684
3741,482310,CCMCT,mitotic figure,56905,37307
3742,482311,CCMCT,Mitotic figure lookalike,56547,37347
3743,482312,CCMCT,mitotic figure,60383,74070
3744,482313,CCMCT,tumor cell,23175,45135
3745,482314,CCMCT,mitotic figure,68369,53116
3746,482315,CCMCT,Mitotic figure lookalike,68339,53098
3747,482316,CCMCT,mitotic figure,67708,52867
3748,482317,CCMCT,mitotic figure,83274,40838
3749,482318,CCMCT,mitotic figure,63242,48094
3750,482319,CCMCT,mitotic figure,62493,48522
3751,482320,CCMCT,other/ambiguous cells,62604,48470
3752,482321,CCMCT,mitotic figure,67864,26918
3753,482322,CCMCT,mitotic figure,77299,29289
3754,482323,CCMCT,other/ambiguous cells,77568,29376
3755,482324,CCMCT,mitotic figure,84391,39853
3756,482325,CCMCT,mitotic figure,89997,44743
3757,482326,CCMCT,mitotic figure,89793,44577
3758,482327,CCMCT,mitotic figure,69103,66205
3759,482328,CCMCT,mitotic figure,68921,66188
3760,482329,CCMCT,mitotic figure,87229,27497
3761,482330,CCMCT,Mitotic figure lookalike,81577,60408
3762,482331,CCMCT,other/ambiguous cells,81703,60487
3763,482332,CCMCT,Mitotic figure lookalike,81077,60575
3764,482333,CCMCT,Mitotic figure lookalike,59810,45043
3765,482334,CCMCT,other/ambiguous cells,68038,4670
3766,482335,CCMCT,mitotic figure,53275,42159
3767,482336,CCMCT,mitotic figure,53462,41472
3768,482337,CCMCT,mitotic figure,54769,41943
3769,482338,CCMCT,mitotic figure,54457,41648
3770,482339,CCMCT,mitotic figure,53954,41697
3771,482340,CCMCT,other/ambiguous cells,53783,5851
3772,482341,CCMCT,mitotic figure,62365,6026
3773,482342,CCMCT,mitotic figure,49906,7136
3774,482343,CCMCT,tumor cell,60014,6611
3775,482344,CCMCT,tumor cell,48513,7827
3776,482345,CCMCT,mitotic figure,46136,8340
3777,482346,CCMCT,mitotic figure,46630,8394
3778,482347,CCMCT,mitotic figure,50663,8584
3779,482348,CCMCT,other/ambiguous cells,50826,8486
3780,482349,CCMCT,mitotic figure,55495,8458
3781,482350,CCMCT,other/ambiguous cells,69840,8742
3782,482351,CCMCT,tumor cell,45814,9007
3783,482352,CCMCT,tumor cell,45674,8832
3784,482353,CCMCT,mitotic figure,45143,8922
3785,482354,CCMCT,mitotic figure,47100,8858
3786,482355,CCMCT,tumor cell,47991,9114
3787,482356,CCMCT,mitotic figure,49650,9497
3788,482357,CCMCT,mitotic figure,50839,9108
3789,482358,CCMCT,mitotic figure,52546,9050
3790,482359,CCMCT,Mitotic figure lookalike,53060,9360
3791,482360,CCMCT,tumor cell,52649,8984
3792,482361,CCMCT,mitotic figure,52073,9380
3793,482362,CCMCT,mitotic figure,52513,9161
3794,482363,CCMCT,other/ambiguous cells,62973,9442
3795,482364,CCMCT,tumor cell,43183,9812
3796,482365,CCMCT,mitotic figure,45661,9625
3797,482366,CCMCT,mitotic figure,46001,9668
3798,482367,CCMCT,mitotic figure,46402,9917
3799,482368,CCMCT,mitotic figure,50012,9583
3800,482369,CCMCT,mitotic figure,50116,10087
3801,482370,CCMCT,mitotic figure,53843,10233
3802,482371,CCMCT,tumor cell,56214,10114
3803,482372,CCMCT,mitotic figure,56999,10177
3804,482373,CCMCT,mitotic figure,57060,10190
3805,482374,CCMCT,mitotic figure,62316,10180
3806,482375,CCMCT,mitotic figure,65327,9747
3807,482376,CCMCT,other/ambiguous cells,36872,10737
3808,482377,CCMCT,mitotic figure,39857,10850
3809,482378,CCMCT,mitotic figure,40550,10554
3810,482379,CCMCT,mitotic figure,47937,10707
3811,482380,CCMCT,mitotic figure,50005,10852
3812,482381,CCMCT,mitotic figure,50407,10956
3813,482382,CCMCT,mitotic figure,50468,10503
3814,482383,CCMCT,mitotic figure,50565,10900
3815,482384,CCMCT,other/ambiguous cells,50738,10384
3816,482385,CCMCT,other/ambiguous cells,51282,11019
3817,482386,CCMCT,mitotic figure,51451,10559
3818,482387,CCMCT,mitotic figure,50852,10265
3819,482388,CCMCT,tumor cell,53381,10969
3820,482389,CCMCT,mitotic figure,53161,11099
3821,482390,CCMCT,mitotic figure,54303,10731
3822,482391,CCMCT,mitotic figure,54560,10914
3823,482392,CCMCT,mitotic figure,55421,11018
3824,482393,CCMCT,mitotic figure,57645,10582
3825,482394,CCMCT,mitotic figure,57308,10667
3826,482395,CCMCT,tumor cell,57821,10511
3827,482396,CCMCT,tumor cell,57755,10570
3828,482397,CCMCT,tumor cell,59442,10405
3829,482398,CCMCT,mitotic figure,59939,10381
3830,482399,CCMCT,tumor cell,63784,11095
3831,482400,CCMCT,mitotic figure,32316,11867
3832,482401,CCMCT,mitotic figure,36623,11619
3833,482402,CCMCT,tumor cell,37179,11305
3834,482403,CCMCT,mitotic figure,39997,11168
3835,482404,CCMCT,mitotic figure,42713,11330
3836,482405,CCMCT,mitotic figure,43136,11198
3837,482406,CCMCT,mitotic figure,41789,11139
3838,482407,CCMCT,tumor cell,44009,11257
3839,482408,CCMCT,mitotic figure,45326,11722
3840,482409,CCMCT,mitotic figure,45568,11436
3841,482410,CCMCT,mitotic figure,45620,11564
3842,482411,CCMCT,tumor cell,44695,11172
3843,482412,CCMCT,mitotic figure,47190,11430
3844,482413,CCMCT,mitotic figure,47225,11867
